L5,D5,L4,D4,L3,D3,L2,D2,L1,D1,X
2.281035597,-0.058577311,2.222458286,0.017883412,2.240341699,-0.048599471,2.191742227,-0.89196086,1.299781367,0.137913676,1.437695043
2.275883226,-0.054502035,2.221381191,-0.032703723,2.188677467,0.014080023,2.20275749,-0.379504617,1.823252873,-0.196858304,1.626394569
2.269764426,-0.048849035,2.220915391,-0.092871276,2.128044115,0.108484733,2.236528849,0.490641042,2.727169891,-0.266649753,2.460520138
2.264875987,-0.044827106,2.220048881,-0.148142435,2.071906445,0.077172094,2.149078539,0.289996749,2.439075288,0.531085369,2.970160657
2.260117448,-0.04077649,2.219340958,-0.20585136,2.013489598,0.002366649,2.015856247,-0.057515781,1.958340466,-0.09877017,1.859570296
2.254309891,-0.035023585,2.219286306,-0.273691126,1.94559518,-0.034542676,1.911052504,-0.181156719,1.729895785,-0.201338204,1.528557581
2.248247136,-0.028705631,2.219541505,-0.34646543,1.873076075,-0.089020753,1.784055322,-0.391750653,1.392304669,0.166765073,1.559069742
2.2444368,-0.024047124,2.220389676,-0.316412923,1.903976753,-0.06247976,1.841496993,0.016308072,1.857805066,-0.119657227,1.738147839
2.241354193,-0.019649664,2.221704529,-0.245993029,1.9757115,-0.00568553,1.970025971,0.670560099,2.640586069,0.224341392,2.864927461
2.23790196,-0.014582205,2.223319755,-0.185195217,2.038124539,0.029730004,2.067854542,0.206330762,2.274185304,-0.262941084,2.01124422
2.234871982,-0.009527711,2.225344272,-0.098686606,2.126657665,0.078805093,2.205462758,-0.552931076,1.652531682,-0.134326493,1.518205189
2.230739306,-0.003025768,2.227713538,-0.044812674,2.182900864,0.016005921,2.198906785,-0.193253194,2.005653591,0.366755044,2.372408635
2.226296169,0.004156931,2.2304531,0.006204838,2.236657938,-0.090258168,2.14639977,0.385838947,2.532238717,-0.201314925,2.330923792
2.222334746,0.011269124,2.23360387,0.085167989,2.318771859,-0.177728621,2.141043239,0.22083634,2.361879579,0.094497394,2.456376973
2.21831604,0.018823598,2.237139638,0.171227709,2.408367347,-0.289416973,2.118950375,-0.039472205,2.07947817,0.229700983,2.309179153
2.220613935,0.020407215,2.24102115,0.170227823,2.411248973,-0.170257131,2.240991842,-0.107223333,2.133768509,-0.417145443,1.716623067
2.22562369,0.019650042,2.245273732,0.138469008,2.383742741,0.037769198,2.421511939,-0.216495205,2.205016734,-0.217331962,1.987684772
2.23030563,0.019607584,2.249913215,0.118032095,2.367945309,0.210921984,2.578867293,-0.094407701,2.484459592,0.598504677,3.082964269
2.236787761,0.018140059,2.25492782,0.078779884,2.333707705,0.435324575,2.76903228,0.127055198,2.896087478,-0.089412678,2.806674799
2.241829416,0.018515432,2.260344848,0.07574513,2.336089978,0.367326576,2.703416554,0.072018217,2.775434771,-0.204682779,2.570751992
2.247067034,0.019082829,2.266149862,0.080502573,2.346652436,0.195236535,2.541888971,-0.029601555,2.512287416,0.265041515,2.777328931
2.254227656,0.018101261,2.272328917,0.064311421,2.336640338,0.088528745,2.425169083,-0.046241565,2.378927518,-0.301777607,2.077149911
2.26214581,0.016745742,2.278891552,0.046693272,2.325584824,-0.070100126,2.255484698,-0.077830649,2.177654049,-0.648103507,1.529550542
2.267481087,0.018366925,2.285848012,0.050506971,2.336354983,-0.115446409,2.220908573,0.015240293,2.236148867,1.152017111,3.388165978
2.272275972,0.020915429,2.293191401,0.060552917,2.353744319,-0.129998886,2.223745432,0.163346856,2.387092288,0.111894011,2.498986298
2.277981677,0.022936177,2.300917854,0.068031146,2.368949,-0.202663178,2.166285822,0.180351095,2.346636917,-0.929322084,1.417314832
2.283548199,0.025482122,2.309030321,0.079606739,2.38863706,-0.273628071,2.115008989,0.18056226,2.295571249,0.83061399,3.126185239
2.291033788,0.026487221,2.317521009,0.078325049,2.395846058,-0.17622955,2.219616508,-0.056313612,2.163302897,-0.690991937,1.47231096
2.299367156,0.027026924,2.326394081,0.073220807,2.399614888,-0.012549924,2.387064964,-0.415821171,1.971243793,0.197257017,2.168500809
2.307480943,0.028172537,2.335653481,0.072891979,2.40854546,0.145167883,2.553713343,-0.306767332,2.24694601,0.145557396,2.392503406
2.316101789,0.029194713,2.345296502,0.071442328,2.416738829,0.349237066,2.765975896,-0.080913763,2.685062132,-0.11971621,2.565345922
2.322321193,0.035821649,2.358142841,0.048134833,2.406277675,0.245435929,2.651713604,0.158512748,2.810226352,0.080491103,2.890717455
2.327733153,0.044839709,2.372572862,0.01550732,2.388080182,0.031726398,2.41980658,0.508064116,2.927870696,-0.156606298,2.771264398
2.3337718,0.053493151,2.387264952,-0.017300061,2.369964891,-0.120774831,2.24919006,0.081111156,2.330301216,0.154632322,2.484933538
2.339444435,0.063705447,2.403149883,-0.056865974,2.346283908,-0.331336844,2.014947064,-0.623199049,1.391748016,0.091627388,1.483375404
2.346110348,0.072625099,2.418735447,-0.090745754,2.327989693,-0.274870609,2.053119083,-0.149108425,1.904010658,-0.246996872,1.657013787
2.353093739,0.081686624,2.434780363,-0.125392285,2.309388078,-0.125511337,2.183876741,0.614191607,2.798068348,0.560442937,3.358511284
2.359660398,0.092414663,2.452075062,-0.167281633,2.284793428,-0.047281594,2.237511834,0.288853508,2.526365342,-0.738213748,1.788151594
2.366303693,0.103781405,2.470085098,-0.212009989,2.258075109,0.072489112,2.330564221,-0.239389549,2.091174672,0.022862816,2.114037487
2.374716044,0.112699147,2.487415191,-0.199184597,2.288230594,0.090585905,2.378816499,-0.194379372,2.184437128,0.455013912,2.63945104
2.38387291,0.121050617,2.504923526,-0.163967578,2.340955948,0.077355513,2.418311461,-0.115810752,2.302500708,0.323722227,2.626222935
2.393029518,0.130182087,2.523211605,-0.134228464,2.388983142,0.110945565,2.499928707,-0.064238338,2.435690369,-0.773024734,1.662665635
2.40272223,0.139120761,2.541842991,-0.090232834,2.451610157,0.139011059,2.590621216,0.052274653,2.642895868,-0.126571583,2.516324285
2.411932372,0.149756875,2.561689247,-0.065050026,2.496639221,0.10273862,2.59937784,0.043592117,2.642969958,0.675487033,3.318456991
2.421188379,0.161107492,2.582295871,-0.041771281,2.540524591,0.041459475,2.581984066,0.009212638,2.591196704,-0.467146749,2.124049956
2.43102015,0.172191542,2.603211692,-0.002967028,2.600244664,-0.022392442,2.577852222,0.226632754,2.804484975,0.281718304,3.086203279
2.4410673,0.183676736,2.624744036,0.039558937,2.664302973,-0.10587025,2.558432723,0.52589409,3.084326813,0.273977859,3.358304672
2.440809712,0.164517869,2.60532758,0.052100578,2.657428159,-0.087196761,2.570231397,-0.050551935,2.519679462,-0.592051078,1.927628384
2.436329382,0.132479793,2.568809175,0.055272004,2.624081178,-0.034527562,2.589553617,-0.934594227,1.654959389,0.257495806,1.912455196
2.432520883,0.102176102,2.534696984,0.063712218,2.598409203,-0.006599288,2.591809914,-0.339804292,2.252005622,0.005866127,2.25787175
2.42592825,0.063330136,2.489258385,0.066828257,2.556086642,0.037549374,2.593636017,0.647352823,3.24098884,-0.205892819,3.035096021
2.422210903,0.032212729,2.454423631,0.085399519,2.53982315,0.06103179,2.60085494,0.281841068,2.882696008,0.321932467,3.204628475
2.418483439,0.000564431,2.419047871,0.108609864,2.527657735,0.080702063,2.608359799,-0.318766385,2.289593414,-0.391820972,1.897772442
2.411755295,-0.040246008,2.371509287,0.12568429,2.497193577,0.117857617,2.615051193,-0.115281841,2.499769352,0.429865236,2.929634588
2.40405009,-0.084385323,2.319664768,0.143958379,2.463623147,0.15847835,2.622101497,0.176939329,2.799040825,-0.001127985,2.79791284
2.400443942,-0.116268161,2.284175781,0.12679069,2.410966471,0.081621218,2.492587689,0.075635381,2.56822307,-0.25652061,2.31170246
2.397806327,-0.145466032,2.252340294,0.094455072,2.346795366,-0.041747085,2.305048281,-0.066384418,2.238663863,-0.303623368,1.935040495
2.393956708,-0.178711115,2.215245593,0.064840658,2.28008625,-0.1563242,2.12376205,-0.054651004,2.069111047,0.669495864,2.73860691
2.390479299,-0.211122233,2.179357066,0.025523305,2.204880371,-0.301396106,1.903484265,-0.038246159,1.865238106,-0.224696015,1.640542091
2.384183594,-0.252400864,2.13178273,-0.005920541,2.125862189,-0.25328231,1.872579879,0.025497949,1.898077828,-0.071753216,1.826324612
2.376734796,-0.297490347,2.079244448,-0.038273012,2.040971437,-0.136327902,1.904643535,0.127854715,2.03249825,-0.398146912,1.634351339
2.36978318,-0.341366366,2.028416814,-0.080987515,1.9474293,-0.059200311,1.888228989,-0.05483887,1.833390119,0.667359554,2.500749673
2.362204332,-0.387450851,1.974753481,-0.127703106,1.847050375,0.05369703,1.900747405,-0.335713461,1.565033944,-0.146275204,1.41875874
2.359659947,-0.370280856,1.989379091,-0.116735796,1.872643295,0.087480796,1.960124091,-0.029402078,1.930722013,-0.172373496,1.758348517
2.359016428,-0.327102678,2.03191375,-0.084196762,1.947716988,0.100146896,2.047863884,0.450562574,2.498426458,0.10649216,2.604918618
2.357510502,-0.288928278,2.068582224,-0.058368941,2.010213283,0.152935305,2.163148588,0.117833747,2.280982335,-0.011165769,2.269816565
2.357061492,-0.233997211,2.123064281,-0.019179915,2.103884366,0.204522335,2.308406701,-0.417140896,1.891265805,-0.320452726,1.57081308
2.354951304,-0.196118122,2.158833182,-0.000869108,2.157964074,0.167850485,2.325814559,-0.117534596,2.208279963,0.572149014,2.780428977
2.352538253,-0.158172052,2.194366202,0.014108666,2.208474868,0.097310271,2.305785139,0.356352868,2.662138007,-0.506117884,2.156020123
2.35128406,-0.102184546,2.249099514,0.0437644,2.292863914,0.029650655,2.322514568,0.318170701,2.64068527,0.436927848,3.077613118
2.35020513,-0.040294695,2.309910436,0.075892879,2.385803315,-0.062000124,2.32380319,0.232148087,2.555951278,-0.90367653,1.652274748
2.346108452,-0.006070769,2.340037683,0.075617616,2.415655299,-0.074132842,2.341522457,-0.121353423,2.220169034,1.131323372,3.351492406
2.340932571,0.021057697,2.361990268,0.064267652,2.42625792,-0.063368397,2.362889523,-0.665307893,1.697581629,-0.233711045,1.463870584
2.336077441,0.055632309,2.39170975,0.056991166,2.448700915,-0.08084448,2.367856436,-0.414566279,1.953290157,-0.388183993,1.565106163
2.330533513,0.08712068,2.417654193,0.042826967,2.46048116,-0.091186792,2.369294368,0.056744347,2.426038715,-0.033349462,2.392689253
2.326235791,0.136312606,2.462548398,0.043273918,2.505822316,-0.114848691,2.390973625,0.241133163,2.632106788,0.31076797,2.942874758
2.322179511,0.192379561,2.514559072,0.047141539,2.561700611,-0.14382543,2.417875181,0.490949027,2.908824208,0.363036737,3.271860945
2.317359027,0.244547599,2.561906626,0.043281607,2.605188234,-0.165067647,2.440120586,0.210880445,2.651001031,-0.747090487,1.903910544
2.312458478,0.300153009,2.612611488,0.039283761,2.651895249,-0.186919855,2.464975393,-0.294374506,2.170600887,-0.047885231,2.122715656
2.311671037,0.291125581,2.602796618,0.027074335,2.629870953,-0.07939127,2.550479683,-0.166845313,2.38363437,0.557793744,2.941428114
2.312515272,0.255795002,2.568310274,0.01048801,2.578798284,0.08372164,2.662519924,0.068297297,2.730817221,-0.327906559,2.402910662
2.313093213,0.226778414,2.539871627,-0.00594844,2.533923187,0.240686179,2.774609366,0.003651075,2.778260441,0.12304279,2.901303231
2.314758005,0.181278472,2.496036478,-0.02524171,2.470794767,0.434782215,2.905576982,-0.071120241,2.834456741,-0.088049796,2.746406945
2.315119544,0.153511315,2.468630859,-0.045003629,2.42362723,0.308394124,2.732021354,-0.005235476,2.726785879,0.038945682,2.765731561
2.315407668,0.126233673,2.441641341,-0.06628783,2.375353511,0.062390188,2.4377437,0.084008845,2.521752544,0.39398781,2.915740354
2.316874943,0.08117858,2.398053523,-0.090507927,2.307545596,-0.131407204,2.176138391,-0.062105939,2.114032452,-0.639297214,1.474735238
2.318671538,0.030666338,2.349337876,-0.116740226,2.23259765,-0.392980315,1.839617335,-0.282524783,1.557092552,0.305851217,1.86294377
2.318963251,0.010923732,2.329886983,-0.115297704,2.214589279,-0.292384968,1.922204311,-0.007006306,1.915198005,-0.070263371,1.844934635
2.318893823,-0.000166216,2.318727607,-0.103333446,2.215394161,-0.063920425,2.151473736,0.419790223,2.571263959,-0.044659863,2.526604096
2.319239554,-0.018373178,2.300866376,-0.094668719,2.206197656,0.079184378,2.285382034,0.317225708,2.602607742,0.103836098,2.70644384
2.319433347,-0.03229548,2.287137867,-0.079546838,2.207591028,0.284239866,2.491830895,0.112824956,2.60465585,0.029565006,2.634220856
2.320657543,-0.064175503,2.25648204,-0.073915095,2.182566945,0.255555672,2.438122617,-0.147431927,2.290690691,-0.146959198,2.143731493
2.322292933,-0.102442253,2.21985068,-0.069644856,2.150205824,0.147408112,2.297613936,-0.535230991,1.762382944,0.087819446,1.850202391
2.323729914,-0.135555947,2.188173967,-0.058307414,2.129866554,0.112789582,2.242656136,-0.301318641,1.941337495,-0.073554498,1.867782997
2.325384273,-0.171371468,2.154012805,-0.045605819,2.108406986,0.0474693,2.155876286,0.131447661,2.287323947,0.418899249,2.706223196
2.324626953,-0.163450753,2.1611762,-0.02472787,2.13644833,-0.015899888,2.120548442,0.190988478,2.31153692,-0.579681847,1.731855073
2.322924327,-0.137640849,2.185283479,0.001016697,2.186300176,-0.085040195,2.101259981,0.250741154,2.352001135,0.536007321,2.888008456
2.321549129,-0.116472576,2.205076553,0.027877022,2.232953575,-0.185461802,2.047491773,0.081298364,2.128790137,-0.40967474,1.719115397
2.319614896,-0.084264989,2.235349907,0.058358451,2.293708358,-0.301691339,1.992017019,-0.225087814,1.766929205,-0.272252,1.494677205
2.318410231,-0.063652251,2.25475798,0.090271776,2.345029757,-0.231650883,2.113378873,-0.092282054,2.021096819,0.702090204,2.723187023
2.317288696,-0.043291419,2.273997277,0.124609414,2.398606691,-0.093073224,2.305533467,0.138955791,2.444489258,-0.795599431,1.648889827
2.315559611,-0.011039991,2.30451962,0.162642636,2.467162256,0.020860728,2.488022984,0.065197513,2.553220497,0.743893798,3.297114295
2.313688224,0.024925036,2.33861326,0.203536006,2.542149266,0.17615032,2.718299586,-0.045703407,2.672596179,-0.305635252,2.366960926
2.313120039,0.038892523,2.352012563,0.175715491,2.527728053,0.156719299,2.684447353,-0.033066872,2.65138048,-0.010889206,2.640491274
2.312975346,0.046499449,2.359474795,0.120389033,2.479863828,0.079715436,2.559579263,-0.017566891,2.542012372,0.6842376,3.226249973
2.312622329,0.058993518,2.371615847,0.071015355,2.442631202,0.052859082,2.495490285,0.018558873,2.514049158,-1.080160118,1.43388904
2.31251712,0.068257102,2.380774222,0.004008845,2.384783067,0.00185989,2.386642958,0.077884009,2.464526967,0.120364349,2.584891316
2.311778764,0.089935283,2.401714047,-0.042528186,2.359185861,-0.015790223,2.343395638,0.004158032,2.34755367,0.493789602,2.841343271
2.310865073,0.115899489,2.426764561,-0.087988154,2.338776407,-0.02525396,2.313522447,-0.11312524,2.200397207,0.190166796,2.390564002
2.310233547,0.138023165,2.448256713,-0.152536345,2.295720367,-0.060748982,2.234971385,-0.081132779,2.153838606,-0.649249824,1.504588782
2.309572875,0.16183577,2.471408645,-0.222534295,2.24887435,-0.099952684,2.148921666,-0.020124139,2.128797527,0.151467681,2.280265208
2.310670655,0.152652263,2.463322918,-0.198862061,2.264460856,-0.059422136,2.20503872,0.033263463,2.238302183,0.196847546,2.435149729
2.31253287,0.129813784,2.442346654,-0.139908493,2.302438161,0.010540742,2.312978903,0.112812423,2.425791326,0.514696978,2.940488303
2.314291338,0.110115775,2.424407113,-0.090786732,2.333620381,0.073019809,2.40664019,0.04478588,2.45142607,-0.924313535,1.527112535
2.316550088,0.081861186,2.398411274,-0.019396393,2.379014881,0.154549932,2.533564813,-0.074581058,2.458983755,-0.177203082,2.281780672
2.318440058,0.062039564,2.380479622,0.018393916,2.398873537,0.085670634,2.484544171,-0.024941107,2.459603065,0.89075735,3.350360414
2.320396567,0.04212896,2.362525527,0.051281773,2.413807299,-0.039072336,2.374734963,0.056925332,2.431660296,-0.100377573,2.331282722
2.322886028,0.01302221,2.335908237,0.108591944,2.444500181,-0.137668648,2.306831533,0.158494518,2.465326051,-0.411613844,2.053712207
2.325594389,-0.019146212,2.306448177,0.170438501,2.476886679,-0.267244858,2.209641821,0.301444971,2.511086792,-0.223827058,2.287259734
2.327528792,-0.035290439,2.292238352,0.153069367,2.445307719,-0.16687269,2.278435029,-0.027195953,2.251239076,0.630508831,2.881747908
2.32929289,-0.047024931,2.282267959,0.106706049,2.388974008,0.019592941,2.408566949,-0.535019581,1.873547368,-0.06786475,1.805682618
2.331321193,-0.062692752,2.268628441,0.068648212,2.337276653,0.164282449,2.501559102,-0.450965561,2.050593541,-0.313034866,1.737558674
2.333300154,-0.07627094,2.257029214,0.012149169,2.269178383,0.355889976,2.625068358,-0.248973174,2.376095184,-0.23645565,2.139639534
2.335833496,-0.099389176,2.236444321,-0.013506134,2.222938186,0.280717602,2.503655788,0.215002458,2.718658247,0.55519256,3.273850806
2.338607581,-0.126003944,2.212603637,-0.033799844,2.178803794,0.109593876,2.28839767,0.908392312,3.196789982,0.127112518,3.3239025
2.341308785,-0.150075517,2.191233268,-0.074447178,2.11678609,-0.001791249,2.114994841,0.367466258,2.482461099,-0.578546143,1.903914956
2.344150497,-0.175713679,2.168436818,-0.117976385,2.050460433,-0.160971015,1.889489418,-0.563409996,1.326079422,0.208390995,1.534470417
2.346427344,-0.165853058,2.180574286,-0.108110555,2.072463731,-0.147617942,1.924845789,-0.289845773,1.635000016,0.006297531,1.641297547
2.34852197,-0.14135263,2.207169339,-0.079031001,2.128138338,-0.076924141,2.051214197,0.182767693,2.233981891,0.21209379,2.446075681
2.35078582,-0.119984246,2.230801574,-0.055398606,2.175402968,-0.062670082,2.112732886,-0.032218781,2.080514106,-0.367147781,1.713366324
2.352976471,-0.089329182,2.263647288,-0.019426186,2.244221102,-0.027290946,2.216930156,-0.3189625,1.897967656,0.530446776,2.428414433
2.35541434,-0.067990106,2.287424234,-0.005251993,2.282172241,-0.062239349,2.219932892,-0.005058899,2.214873992,-0.611704316,1.603169676
2.357941017,-0.046594746,2.311346271,0.004853019,2.31619929,-0.123188805,2.193010485,0.45798252,2.650993005,0.424759082,3.075752087
2.360382606,-0.015209324,2.345173282,0.02862861,2.373801892,-0.159686507,2.214115385,0.20201186,2.416127245,-0.286602965,2.12952428
2.362855783,0.019466754,2.382322537,0.054005921,2.436328458,-0.205411437,2.23091702,-0.22640629,2.00451073,0.235470221,2.239980952
2.365783998,0.037667149,2.403451146,0.076313772,2.479764918,-0.100107765,2.379657152,-0.138129892,2.241527261,-0.195072147,2.046455114
2.368911622,0.051457072,2.420368694,0.099513733,2.519882427,0.06772334,2.587605768,0.013051648,2.600657415,0.218235674,2.818893089
2.372051651,0.069443138,2.441494789,0.124612728,2.566107517,0.219685257,2.785792774,-0.024850571,2.760942202,-0.215790482,2.545151721
2.375338588,0.085403245,2.460741833,0.150612787,2.611354619,0.410188398,3.021543017,-0.059016734,2.962526283,0.172642176,3.135168459
2.378519239,0.111467762,2.489987001,0.182986771,2.672973771,0.320613911,2.993587683,0.01659594,3.010183622,-0.102492089,2.907691533
2.381724823,0.141326612,2.523051435,0.21869618,2.741747616,0.128247718,2.869995334,0.120648003,2.990643337,0.073552331,3.064195667
2.385087162,0.168685937,2.553773099,0.255078617,2.808851716,-0.012272047,2.79657967,0.043072394,2.839652064,-0.049269859,2.790382205
2.38851663,0.197829745,2.586346375,0.293985382,2.880331757,-0.208558121,2.671773635,-0.086833794,2.584939841,-0.416219387,2.168720455
2.3871066,0.187762645,2.574869245,0.230013423,2.804882667,-0.191172486,2.613710181,-0.027512376,2.586197805,0.674685399,3.260883204
2.383685432,0.161582971,2.545268403,0.123521051,2.668789454,-0.103512976,2.565276478,0.068569609,2.633846087,-0.032440984,2.601405103
2.38054366,0.138921297,2.519464957,0.024082862,2.543547819,-0.082381698,2.461166121,0.038154708,2.499320829,-0.385153577,2.114167252
2.376065871,0.106053936,2.482119807,-0.103173192,2.378946615,-0.034001151,2.344945464,-0.008820575,2.336124889,0.132684461,2.46880935
2.372872144,0.083620987,2.456493131,-0.202901914,2.253591217,0.004719504,2.25831072,-0.00999454,2.24831618,0.051428604,2.299744784
2.369628291,0.061217849,2.43084614,-0.303206691,2.127639449,0.045054636,2.172694085,-0.012835269,2.159858816,0.032925541,2.192784357
2.364948292,0.027828164,2.392776456,-0.433438476,1.95933798,0.113485172,2.072823152,-0.120796404,1.952026748,-0.081945795,1.870080953
2.359769697,-0.009117403,2.350652294,-0.573759215,1.77689308,0.19360391,1.97049699,-0.269417175,1.701079815,-0.145908389,1.555171426
2.35648747,-0.027848183,2.328639287,-0.507770275,1.820869012,0.115706899,1.936575911,0.025460802,1.962036713,0.269920588,2.231957301
2.353626421,-0.041658314,2.311968107,-0.361893908,1.950074198,-0.020973124,1.929101074,0.478861486,2.40796256,-0.074602667,2.333359894
2.350156062,-0.060022044,2.290134018,-0.23559441,2.054539609,-0.138517587,1.916022022,0.127042994,2.043065015,-0.075132086,1.967932929
2.34682462,-0.076088683,2.270735936,-0.058342489,2.212393448,-0.292198621,1.920194827,-0.446146358,1.474048468,0.124089818,1.598138286
2.342131057,-0.103231542,2.238899515,0.050359475,2.289258991,-0.196239075,2.093019916,-0.141033286,1.95198663,-0.13121433,1.820772299
2.336858494,-0.134493031,2.202365463,0.151697623,2.354063086,-0.008965975,2.345097111,0.348793518,2.693890629,0.29794667,2.991837299
2.33178362,-0.162935267,2.168848353,0.308580177,2.47742853,0.130288203,2.607716733,0.179492187,2.78720892,-0.344730736,2.442478184
2.3263773,-0.193280817,2.133096483,0.478387225,2.611483707,0.318335508,2.929819215,-0.090704096,2.839115119,-0.114074417,2.725040702
2.323226119,-0.186104592,2.137121527,0.43312295,2.570244477,0.220621643,2.79086612,-0.099839794,2.691026326,0.42345918,3.114485506
2.320900107,-0.163556344,2.157343762,0.308284575,2.465628338,0.019097602,2.48472594,-0.114970349,2.369755591,-0.495254959,1.874500632
2.31813533,-0.144573738,2.173561593,0.206539681,2.380101274,-0.119977998,2.260123276,0.025179689,2.285302965,0.524625929,2.809928894
2.315809342,-0.115931608,2.199877734,0.054557738,2.254435472,-0.311387876,1.943047596,0.256235474,2.19928307,-0.285357215,1.913925855
2.312684198,-0.097329659,2.215354539,-0.016356345,2.198998194,-0.220039278,1.978958915,0.030959989,2.009918905,0.142124102,2.152043007
2.309378176,-0.078850762,2.230527414,-0.073872673,2.156654741,-0.02628964,2.130365102,-0.329440976,1.800924126,-0.252713087,1.548211039
2.306557344,-0.049968067,2.256589277,-0.186704652,2.069884625,0.101590002,2.171474628,-0.156909478,2.01456515,0.290960389,2.305525539
2.303773574,-0.017779397,2.285994178,-0.308210692,1.977783485,0.279369767,2.257153252,0.130741059,2.387894311,-0.536360348,1.851533962
2.299562718,-0.003432315,2.296130403,-0.290444411,2.005685992,0.205201679,2.210887671,0.106029469,2.316917141,0.659388083,2.976305223
2.294813385,0.005974095,2.30078748,-0.223340263,2.077447217,0.040239402,2.11768662,0.058786882,2.176473501,0.191612668,2.36808617
2.290167805,0.019654686,2.309822491,-0.171659704,2.138162787,-0.062728265,2.075434522,0.057392848,2.13282737,-0.741169808,1.391657562
2.28516292,0.03094943,2.31611235,-0.088673993,2.227438357,-0.208543377,2.01889498,0.031873077,2.050768057,-0.133529741,1.917238316
2.280685303,0.052819008,2.333504311,-0.064305688,2.269198622,-0.147988211,2.121210411,-0.035934452,2.085275959,0.628901704,2.714177663
2.276274648,0.078522699,2.354797346,-0.051842111,2.302955235,-0.013137373,2.289817863,-0.12818607,2.161631792,0.073350408,2.234982201
2.271470143,0.101334655,2.372804798,-0.004567622,2.368237176,0.068953901,2.437191077,-0.163247124,2.273943953,-0.515894464,1.758049488
2.266585267,0.125832666,2.392417933,0.045733136,2.438151069,0.185264497,2.623415567,-0.189906403,2.433509164,0.877641992,3.311151156
2.267194207,0.12217195,2.389366157,0.057621541,2.446987698,0.134577818,2.581565517,0.070070328,2.651635845,-0.999557561,1.652078284
2.270061384,0.107013676,2.37707506,0.058269853,2.435344913,0.02328321,2.458628124,0.462002951,2.920631074,0.054880242,2.975511316
2.272605361,0.094791868,2.36739723,0.063983697,2.431380927,-0.045807618,2.385573309,0.30823735,2.693810659,0.581878489,3.275689148
2.276651795,0.075449898,2.352101693,0.062518192,2.414619885,-0.143025782,2.271594103,0.01446667,2.286060773,-0.560350307,1.725710466
2.279171534,0.063651189,2.342822722,0.083712973,2.426535696,-0.182328983,2.244206713,-0.154417945,2.089788768,0.505413827,2.595202595
2.281711514,0.052036454,2.333747968,0.111721693,2.445469661,-0.205701437,2.239768224,-0.3935558,1.846212424,-0.335605178,1.510607246
2.285870048,0.032749247,2.318619295,0.131361803,2.449981098,-0.260352118,2.189628981,-0.311623418,1.878005563,0.199777774,2.077783336
2.290565097,0.011082389,2.301647486,0.15303368,2.454681166,-0.314713656,2.13996751,-0.112774027,2.027193483,-0.059657485,1.967535998
2.293149892,0.003395356,2.296545248,0.138159982,2.43470523,-0.141410588,2.293294642,0.168405017,2.461699658,-0.059983203,2.401716456
2.295259584,-0.000270869,2.294988715,0.107802209,2.402790924,0.125586604,2.528377528,0.573401912,3.101779441,-0.067906407,3.033873034
2.298028509,-0.007064163,2.290964345,0.081056856,2.372021201,0.382818534,2.754839735,0.154082251,2.908921986,0.141754928,3.050676914
2.300631842,-0.011823498,2.288808344,0.044722743,2.333531087,0.703908961,3.037440048,-0.549241297,2.488198751,0.346487479,2.83468623
2.304739849,-0.024525882,2.280213968,0.016639517,2.296853485,0.532324402,2.829177887,-0.159277972,2.669899915,-0.629431338,2.040468577
2.309480299,-0.039985994,2.269494305,-0.012043883,2.257450423,0.179998899,2.437449322,0.475501494,2.912950816,0.072617895,2.985568711
2.313989697,-0.053022991,2.260966706,-0.050980309,2.209986398,-0.085057641,2.124928757,0.190523654,2.315452411,0.329274137,2.644726547
2.318856483,-0.067162352,2.251694131,-0.093686937,2.158007195,-0.449848163,1.708159032,-0.255316765,1.452842267,0.018839166,1.471681433
2.320996336,-0.071535766,2.249460571,-0.090535569,2.158925002,-0.365297289,1.793627712,-0.111023667,1.682604046,-0.218963168,1.463640878
2.322118898,-0.072013796,2.250105102,-0.070724205,2.179380897,-0.127048705,2.052332192,0.1115947,2.163926892,-0.476696671,1.687230221
2.323727155,-0.074034772,2.249692382,-0.056874336,2.192818046,-0.010721985,2.182096061,-0.129607387,2.052488674,0.862041359,2.914530033
2.324776604,-0.07385273,2.250923875,-0.032898094,2.218025781,0.173332613,2.391358394,-0.468970637,1.922387757,-0.418724997,1.50366276
2.326753974,-0.076345605,2.250408369,-0.02668229,2.22372608,0.105977613,2.329703693,0.018223987,2.34792768,0.070678752,2.418606432
2.328915737,-0.079107667,2.249808069,-0.023909409,2.22589866,-0.049523525,2.176375135,0.762003399,2.938378534,0.299721046,3.238099579
2.33046289,-0.079486162,2.250976729,-0.009935634,2.241041095,-0.125043958,2.115997136,0.220542518,2.336539654,-0.515908588,1.820631066
2.331933196,-0.079259845,2.252673351,0.005310049,2.2579834,-0.234460895,2.023522505,-0.660021778,1.363500727,0.425025113,1.78852584
2.335057677,-0.085036274,2.250021403,0.010879565,2.260900968,-0.138196702,2.122704266,-0.217254263,1.905450003,-0.348264677,1.557185326
2.338784913,-0.092831039,2.245953874,0.014113989,2.260067863,0.038169003,2.298236865,0.493585558,2.791822424,-0.013440445,2.778381979
2.342356392,-0.099721964,2.242634428,0.019171263,2.261805691,0.171213527,2.433019218,0.129187692,2.56220691,0.229515637,2.791722548
2.346319215,-0.107809754,2.238509461,0.022885295,2.261394756,0.345141102,2.606535858,-0.42697175,2.179564108,0.188297721,2.367861829
